TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,NB_DOCUMENT,B_DAYS_CREDIT,B_CREDIT_DAY_OVERDUE,B_AMT_CREDIT_MAX_OVERDUE,B_CNT_CREDIT_PROLONG,B_AMT_CREDIT_SUM,B_AMT_CREDIT_SUM_DEBT,B_AMT_CREDIT_SUM_OVERDUE,B_AMT_ANNUITY,BB_MIN_STATUS,BB_MAX_STATUS,PA_AMT_ANNUITY,PA_AMT_CREDIT,PA_DAYS_DECISION,PA_CNT_PAYMENT,CCB_SK_DPD,IP_DUE_DAY_PAYMENT,IP_DIFF_PAYMENT,PCB_SK_DPD_DEF
0,Cash loans,F,Y,Y,0,225000.0,805500.0,41256.0,805500.0,State servant,Higher education,Civil marriage,House / apartment,0.026392,40,-815,Core staff,2.0,2,2,0.7067439334167416,0.6690525804581403,0.434733248750173,2.0,0.0,2.0,0.0,-556.0,1,1452,0.0,0.0,0,37130.4,0.0,0.0,2529.0,0.3,0.3,8742.735,122710.5,492,11.333333333333334,0.0,18.88888888888889,0.0,0.0
0,Cash loans,M,Y,Y,0,135000.0,544491.0,21226.5,454500.0,Working,Secondary / secondary special,Separated,House / apartment,0.016612,39,-3843,Laborers,1.0,2,2,0.3418525323927908,0.6211194348395871,0.511891801533151,0.0,0.0,0.0,0.0,-491.0,1,14,0.0,0.0,0,117748.98000000001,33446.97,0.0,7967.07,0.0,0.0,9063.5175,92320.875,56,12.0,0.0,20.125,0.0,0.0
0,Cash loans,F,Y,Y,0,112500.0,755190.0,33394.5,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,54,-2607,Accountants,2.0,2,2,0.5524134918951747,0.6425808732124314,0.5370699579791587,6.0,0.0,6.0,0.0,-1723.0,1,2786,0.0,0.0,0,27625.5,0.0,0.0,0.0,0.0,0.0,20989.955,159161.6739130435,29,18.88888888888889,0.0,12.305555555555555,0.0,0.0
0,Cash loans,F,N,Y,1,135000.0,193500.0,15642.0,193500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018209,29,-946,Cooking staff,2.0,3,3,0.4266335314058233,0.5680337561021711,0.6212263380626669,0.0,0.0,0.0,0.0,-1071.0,1,184,0.0,0.0,0,30778.694999999996,1357.5,0.0,1473.0,0.0,0.0,3987.2700000000004,20494.285714285714,121,7.5,0.0,3.2745098039215685,-70.23441176470588,0.0
0,Cash loans,F,N,N,2,112500.0,91692.0,11011.5,81000.0,Working,Secondary / secondary special,Married,House / apartment,0.010966,32,-3921,Cooking staff,4.0,2,2,0.6707333079591382,0.2140181167328436,0.6910212267577837,1.0,0.0,1.0,0.0,-212.0,1,494,0.0,0.0,0,60857.1,0.0,0.0,9033.3,0.0,0.0,4570.011,39028.5,4,8.8,0.0,11.852941176470589,-296.8239705882352,0.0
1,Cash loans,F,Y,N,0,193500.0,463500.0,16645.5,463500.0,Working,Secondary / secondary special,Widow,House / apartment,0.072508,57,-746,Core staff,1.0,1,1,0.7001351318945059,0.6817225268324997,0.4614823912998385,1.0,0.0,1.0,0.0,-2160.0,1,1307,0.0,0.0,0,4.5,0.0,0.0,0.45,0.0,0.0,27183.555,409859.35714285716,457,21.0,0.0,5.2894736842105265,-1266.5498684210525,0.0
0,Cash loans,F,N,N,0,157500.0,640080.0,31261.5,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,28,-2859,Core staff,1.0,1,1,0.2444505980572385,0.4384468341089069,0.213966852261798,0.0,0.0,0.0,0.0,-43.0,1,373,0.0,5514.075,0,165285.0,0.0,0.0,0.0,0.0,0.09090909090909091,9307.119374999998,87788.8125,90,9.5,0.0,12.89655172413793,-1244.6689655172418,0.20689655172413793
0,Cash loans,F,N,Y,0,225000.0,862560.0,25348.5,720000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.011703,23,-94,Sales staff,2.0,2,2,0.1436232287829775,0.5811447767317792,0.3154721549257734,7.0,1.0,7.0,0.0,-537.0,1,48,0.0,0.0,0,114757.515,105999.75,0.0,4812.615,0.0,0.0,8203.695,85415.625,188,8.0,0.0,6.826086956521739,0.0,0.0
0,Cash loans,F,N,Y,0,130500.0,271957.5,27027.0,252000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,52,-3396,Sales staff,2.0,2,2,0.7492517659009669,0.6872056027169078,0.3791004853998145,0.0,0.0,0.0,0.0,-1733.0,1,135,0.0,0.0,0,135000.0,89901.0,0.0,11961.0,0.0,0.0,12949.306875,232537.05,180,17.25,0.0,5.835820895522388,0.0,0.0
0,Cash loans,F,Y,Y,0,135000.0,675000.0,21906.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,44,-2833,Laborers,2.0,2,2,0.6695863487250514,0.6210010673322365,0.3672910183026313,1.0,0.0,1.0,0.0,-1529.0,1,322,0.0,0.0,0,268627.4325,196897.5,0.0,0.0,0.0,0.0,11814.20357142857,133546.59999999998,65,9.142857142857142,0.0,8.050420168067227,0.0,0.0
0,Cash loans,F,Y,Y,0,112500.0,178290.0,21289.5,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,33,-323,Sales staff,2.0,2,2,0.2922175519875984,0.679135815631903,0.4722533429586386,2.0,2.0,2.0,1.0,-1737.0,1,343,0.0,0.0,0,181885.5,115596.675,0.0,9360.0,0.0,0.0,15409.627500000002,143944.07142857142,580,12.0,0.3829787234042553,2.5054945054945055,-2166.1734065934065,0.12121212121212122
0,Cash loans,M,Y,Y,1,126000.0,225000.0,23755.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,38,-2698,Managers,3.0,2,2,0.6500087416674928,0.7084650260099854,0.5602843280409464,4.0,0.0,4.0,0.0,-870.0,1,936,0.0,0.0,0,17955.0,0.0,0.0,0.0,0.0,0.0,10649.13,62683.61538461538,7,7.666666666666667,0.0,7.861111111111111,0.0,0.0
0,Cash loans,F,N,N,1,225000.0,364500.0,17725.5,364500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,28,-3392,Realty agents,3.0,2,2,0.4880165271614691,0.686081079406421,0.0729831556556651,0.0,0.0,0.0,0.0,-334.0,0,738,0.0,0.0,0,161269.53,0.0,0.0,1500.0,0.0,0.0,12983.3775,114945.0,116,6.0,2.3636363636363638,0.038461538461538464,-1137.696923076923,0.0
0,Cash loans,F,N,Y,0,202500.0,1009566.0,36391.5,904500.0,Working,Incomplete higher,Married,House / apartment,0.006207,29,-740,Sales staff,2.0,2,2,0.5280211985350873,0.4645050021596852,0.6956219298394389,0.0,0.0,0.0,0.0,-1545.0,1,685,0.0,0.0,0,90000.0,0.0,0.0,6842.7,0.0,0.0,16489.420714285712,169911.5625,197,14.571428571428571,0.0,9.233333333333333,1867.0574999999997,0.0
0,Cash loans,M,Y,Y,0,450000.0,781920.0,42547.5,675000.0,Working,Higher education,Married,House / apartment,0.007114,52,-4434,Managers,2.0,2,2,0.4824393060898984,0.5457029441376521,0.25533177083329,4.0,0.0,4.0,0.0,-2095.0,1,227,0.0,0.0,0,439852.5,223821.0,0.0,27490.77,0.0,0.0,15704.1225,174081.70588235295,139,9.857142857142858,0.0,17.21014492753623,-1100.470760869565,0.07291666666666667
0,Cash loans,M,Y,Y,0,126000.0,360000.0,18378.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,43,-520,Security staff,2.0,1,1,0.5409000425975921,0.6946025306189549,0.2678689358444539,1.0,0.0,1.0,0.0,-405.0,1,394,0.0,14170.14,0,540157.5,328576.5,0.0,19215.0,0.0,0.07142857142857142,3925.08,10650.0,223,10.0,0.0,9.93859649122807,0.0,0.0
0,Cash loans,F,N,Y,2,67500.0,72000.0,7249.5,72000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,39,-5094,Sales staff,4.0,3,3,0.4399946829848113,0.5049711278234005,0.6178261467332483,0.0,0.0,0.0,0.0,-2448.0,1,1444,0.0,5065.92,0,64550.25,0.0,0.0,5864.805,0.0,0.0,8325.98,69192.5,323,7.777777777777778,0.0,8.538461538461538,-340.60326923076923,0.03636363636363636
0,Cash loans,F,N,Y,0,180000.0,1546020.0,45333.0,1350000.0,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,32,-699,Sales staff,2.0,2,2,0.2640853701549843,0.7199616943718364,0.1694287272664794,0.0,0.0,0.0,0.0,-568.0,1,388,0.0,0.0,0,123765.0,39615.12,0.0,0.0,0.0,0.0,15200.55,252720.0,240,24.0,0.0,3.787878787878788,0.0,0.0
0,Cash loans,F,N,Y,0,135000.0,571500.0,20655.0,571500.0,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,47,-3161,Sales staff,2.0,2,2,0.6527186621703259,0.5683985853311594,0.746300213050371,0.0,0.0,0.0,0.0,-2680.0,1,498,0.0,0.0,0,163255.5,64669.5,0.0,6530.22,0.0,0.0,8836.479000000001,110038.5,3,21.2,0.0,7.042857142857143,0.0,0.0
0,Cash loans,M,N,Y,0,90000.0,360000.0,28570.5,360000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,42,-613,Drivers,2.0,2,2,0.3858548017205132,0.798541897463662,0.3944954053123993,0.0,0.0,0.0,0.0,-2414.0,1,120,0.0,0.0,0,982139.58,982139.58,0.0,0.0,0.0,0.0,17775.675000000003,212610.375,218,32.0,0.0,11.761904761904763,0.0,0.0
0,Cash loans,F,Y,Y,1,315000.0,276277.5,21955.5,238500.0,Working,Incomplete higher,Single / not married,House / apartment,0.007114,32,-2044,Core staff,2.0,2,2,0.5112867482384664,0.3791774842049295,0.6801388218428291,4.0,0.0,4.0,0.0,-211.0,1,2734,0.0,0.0,0,30285.0,0.0,0.0,2647.89,0.0,0.0,25892.625,185612.4,166,16.0,0.0,5.304347826086956,-404.04326086956524,0.0
0,Cash loans,M,N,Y,0,225000.0,518562.0,25078.5,463500.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,25,-2408,Laborers,2.0,1,1,0.5568110591194582,0.6806920270628162,0.4812493411434029,2.0,0.0,2.0,0.0,-1490.0,0,724,0.0,0.0,0,85045.5,0.0,0.0,0.0,0.0,0.0,10078.86,96592.5,407,7.333333333333333,0.0,2.219178082191781,183.88479452054796,0.0
0,Cash loans,F,N,Y,0,180000.0,719451.0,25969.5,594000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,38,-2213,Managers,2.0,2,2,0.1453419162775298,0.3006713463183852,0.4686596550493113,1.0,0.0,1.0,0.0,-310.0,1,200,0.0,0.0,0,675000.0,614776.5,0.0,18750.015,0.0,0.0,33463.215000000004,446377.5,12,13.5,0.0,3.7549019607843137,-642.1005882352941,0.0
0,Cash loans,F,N,N,0,243000.0,1528200.0,53248.5,1350000.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,0.006629,37,-1055,Core staff,1.0,2,2,0.7746256397062175,0.0815397093395546,0.3572932680336494,1.0,0.0,1.0,0.0,-604.0,1,1048,0.0,0.0,0,315000.0,340114.5,0.0,31500.0,0.0,0.0,24933.960000000003,323845.875,24,16.0,0.30952380952380953,7.53125,-490.7015625000001,0.0
0,Cash loans,F,N,Y,1,247500.0,1605312.0,66249.0,1498500.0,State servant,Higher education,Civil marriage,House / apartment,0.010147,49,-5556,Core staff,3.0,2,2,0.7004857644565031,0.7718056033939116,0.5567274263630174,0.0,0.0,0.0,0.0,-589.0,1,759,0.0,0.0,0,94276.305,0.0,0.0,39584.79,0.0,0.0,19659.435,212298.0,226,4.0,0.0,6.7272727272727275,0.0,0.0
1,Cash loans,F,Y,N,0,135000.0,562500.0,18274.5,562500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,53,-361,Sales staff,2.0,2,2,0.460152798036122,0.617949467635191,0.3979463219016906,0.0,0.0,0.0,0.0,-1892.0,1,218,0.0,0.0,0,17955.0,0.0,0.0,38880.0,0.125,0.125,16185.487500000001,265024.22142857144,206,29.5,0.010416666666666666,4.219653179190751,-1377.858641618497,0.01639344262295082
0,Cash loans,F,Y,Y,1,225000.0,360000.0,19660.5,360000.0,Working,Higher education,Single / not married,House / apartment,0.010006,37,-4321,Managers,2.0,2,2,0.7246271363851527,0.7134037686013658,0.3092753558842053,3.0,0.0,2.0,0.0,-634.0,1,543,0.0,5913.389999999999,0,366750.0,104820.0,0.0,0.0,0.0,0.0,16818.246000000003,247842.0,141,12.0,0.64,4.521739130434782,-3772.141434782609,0.0
0,Cash loans,M,N,N,0,135000.0,1266709.5,45630.0,1093500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,57,-1262,Laborers,2.0,2,2,0.6089218242618818,0.2556161560213347,0.4543210601605785,0.0,0.0,0.0,0.0,-958.0,1,2723,0.0,0.0,0,225000.0,200459.565,0.0,25293.735,0.0,0.0,23248.15,259576.5,365,10.88888888888889,0.0,13.416666666666666,0.0,0.0
0,Cash loans,F,Y,N,0,157500.0,260640.0,20898.0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,51,-788,Sales staff,2.0,1,1,0.7444302297552159,0.6125141806902176,0.2970866116472028,4.0,0.0,4.0,0.0,-410.0,1,483,0.0,839.8979999999999,0,197436.339,0.0,0.0,8531.1,0.0,2.7857142857142856,12020.310000000001,176317.875,294,11.0,0.0,2.880952380952381,0.0,0.0
0,Cash loans,F,N,Y,0,135000.0,133659.0,10120.5,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,40,-509,Laborers,2.0,2,2,0.6009874562660544,0.5767470581646564,0.6512602186973006,1.0,0.0,1.0,0.0,-667.0,1,438,0.0,0.0,0,54711.45,0.0,0.0,76500.0,0.0,0.0,17169.9075,187110.9,473,5.0,0.0,11.68421052631579,0.0,0.0
0,Cash loans,F,N,Y,0,202500.0,1218118.5,51741.0,1120500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305,48,-6978,Cleaning staff,2.0,3,3,0.8254546758201179,0.1607295390915705,0.6446794549585961,0.0,0.0,0.0,0.0,-957.0,1,1095,0.0,0.0,0,30735.0,0.0,0.0,0.0,0.0,0.0,6846.72,74544.0,209,8.0,0.0,8.153846153846153,-2848.3892307692313,0.0
0,Cash loans,M,Y,N,4,243000.0,1024290.0,29947.5,855000.0,Working,Secondary / secondary special,Married,House / apartment,0.007305,28,-3078,Accountants,6.0,3,3,0.5135990533588459,0.6061792776636903,0.2721336844147212,0.0,0.0,0.0,0.0,-716.0,1,245,0.0,1394.6175,0,131311.4175,50281.11,0.0,10941.0525,0.0,0.0,14005.8225,188295.42857142858,169,14.0,0.0,12.493333333333334,-1265.9370000000001,0.05263157894736842
0,Cash loans,F,Y,Y,2,157500.0,810000.0,26901.0,810000.0,Commercial associate,Higher education,Married,House / apartment,0.026392,37,-6337,Medicine staff,4.0,2,2,0.4912835244546424,0.7472842698722587,0.266456808245056,2.0,0.0,2.0,0.0,-1658.0,1,659,0.0,0.0,0,974250.0,445329.0,0.0,0.0,0.0,0.0,8642.030625,101807.55,18,14.75,0.07608695652173914,4.697297297297298,-450.4553513513513,0.0
0,Cash loans,F,N,Y,1,252000.0,1041219.0,53293.5,855000.0,Commercial associate,Higher education,Separated,House / apartment,0.010556,30,-2610,Accountants,2.0,3,3,0.8854680056474956,0.5731879729680599,0.41534714488434,2.0,0.0,2.0,0.0,-460.0,1,1430,0.0,0.0,0,49270.68,0.0,0.0,0.0,0.0,0.0,15005.340000000002,138127.5,460,16.0,0.0,9.344827586206897,-4316.927586206897,0.0
0,Cash loans,F,N,Y,1,112500.0,1125000.0,44748.0,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,47,-5391,High skill tech staff,3.0,2,2,0.6290896834226418,0.7451806233063148,0.5531646987710016,2.0,1.0,2.0,0.0,-1421.0,1,1058,0.0,90.0,0,705240.0,12546.0,0.0,0.0,0.03571428571428571,0.03571428571428571,20109.279375000002,181326.15,141,16.375,0.0,7.445086705202312,-31.96820809248555,0.0
0,Cash loans,M,Y,Y,0,121500.0,610335.0,20299.5,463500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,0.035792,42,-557,Sales staff,2.0,2,2,0.6546337310102558,0.7020971239549628,0.5531646987710016,2.0,0.0,2.0,0.0,-1746.0,1,342,0.0,0.0,0,111270.42,62397.0,0.0,4636.26,0.0,0.0,3375.0,67500.0,2814,0.0,1.4673913043478262,1.0634920634920635,-188.69178571428571,0.0
0,Cash loans,F,N,N,0,144000.0,337500.0,17361.0,337500.0,Working,Higher education,Married,House / apartment,0.018209,45,-2871,Secretaries,2.0,3,3,0.6736277551792602,0.4817232644961354,0.5028782772082183,0.0,0.0,0.0,0.0,-2013.0,1,193,0.0,0.0,0,17955.0,0.0,0.0,6790.5,0.0,0.0,4075.7400000000002,31899.6,117,15.333333333333334,0.14035087719298245,7.691666666666666,-64.64249999999998,0.0
0,Cash loans,F,N,Y,1,270000.0,757597.5,40491.0,702000.0,Working,Secondary / secondary special,Married,House / apartment,0.008019,27,-1254,Sales staff,3.0,2,2,0.2310468027795623,0.6499343791212012,0.6817058776720116,4.0,0.0,4.0,0.0,-849.0,1,2273,0.0,3957.57,1,10485.0,0.0,0.0,8374.14,0.0,0.0,13204.04142857143,185871.2142857143,73,14.0,0.0,13.238095238095237,0.0,0.0
0,Cash loans,F,N,Y,0,315000.0,405000.0,28188.0,405000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,52,-8725,Core staff,2.0,2,2,0.7971749036713625,0.392853750018689,0.5513812618027899,0.0,0.0,0.0,0.0,-257.0,0,358,0.0,0.0,0,2167246.1999999997,1468965.795,0.0,7246.5,0.0,0.125,20618.244,382785.0,257,19.6,0.16666666666666666,6.0546875,1731.4453125,0.0
0,Cash loans,F,N,N,0,180000.0,1483650.0,61227.0,1350000.0,State servant,Higher education,Married,House / apartment,0.072508,28,-2123,Accountants,2.0,1,1,0.3475590077476185,0.6793930805100056,0.6178261467332483,1.0,0.0,1.0,0.0,-1897.0,1,395,0.0,0.0,0,1012500.0,826663.455,0.0,27823.5,0.0,0.0,7779.900000000001,85389.0,594,6.0,0.0,2.735294117647059,0.0,0.0
0,Cash loans,M,Y,N,2,202500.0,675000.0,32602.5,675000.0,State servant,Incomplete higher,Married,House / apartment,0.025164,34,-3229,Core staff,4.0,2,2,0.1626755267401962,0.3230920920008965,0.5064842396679806,0.0,0.0,0.0,0.0,-414.0,1,414,0.0,2647.4625,0,521749.1925,0.0,0.0,0.0,0.0,0.06060606060606061,23095.2525,354552.75,210,17.666666666666668,0.0,2.4294871794871793,1137.8777884615388,0.5652173913043478
0,Cash loans,F,N,Y,0,157500.0,450000.0,24412.5,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,28,-1571,Laborers,1.0,2,2,0.5250550911318257,0.5609645447174367,0.2055981385493208,0.0,0.0,0.0,0.0,-307.0,1,924,0.0,593.85375,0,31094.37,0.0,0.0,1687.5,0.0,0.16666666666666666,6555.432857142857,72722.45454545454,204,4.285714285714286,0.0,7.482758620689655,-1726.7244827586205,0.0
0,Cash loans,F,N,Y,0,112500.0,270000.0,13783.5,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,31,-1670,High skill tech staff,2.0,3,3,0.4373935861016705,0.3594994842611029,0.3523399726917038,0.0,0.0,0.0,0.0,-1973.0,1,24,0.0,0.0,0,46080.0,46080.0,0.0,6582.87,0.0,0.0,12379.252499999999,189893.8125,136,14.75,0.0,15.12,0.0,0.0
0,Cash loans,F,N,Y,0,405000.0,1225224.0,44140.5,990000.0,Commercial associate,Higher education,Separated,House / apartment,0.04622,41,-2294,Managers,1.0,1,1,0.7356853140994541,0.733752395859746,0.3425288720742255,1.0,0.0,1.0,0.0,-943.0,1,2555,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31236.0,382500.0,85,20.0,0.0,1.140625,0.0,0.0
0,Cash loans,F,Y,N,0,391500.0,1042560.0,34587.0,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.04622,54,-1780,Sales staff,2.0,1,1,0.3894659931761962,0.6984712907466613,0.3606125659189888,0.0,0.0,0.0,0.0,0.0,1,354,0.0,0.0,0,361093.5,240492.105,0.0,14481.0,0.0,0.0,32529.992727272725,732564.8181818182,722,28.727272727272727,0.0,9.788461538461538,341.46000000000026,0.0
0,Cash loans,F,Y,Y,0,81000.0,168102.0,17779.5,148500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.025164,46,-8495,High skill tech staff,1.0,2,2,0.4869873678506357,0.6442214996226328,0.1245194708919845,0.0,0.0,0.0,0.0,-300.0,1,535,0.0,0.0,0,69722.1,0.0,0.0,0.0,0.0,0.0,4803.554999999999,35673.0,300,2.6666666666666665,0.011904761904761904,2.495049504950495,-33.415841584158414,0.0
0,Cash loans,F,N,Y,0,225000.0,790830.0,44289.0,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.0145199999999999,39,-7548,Medicine staff,1.0,2,2,0.4192489417569723,0.6344346634151493,0.1873887653772306,0.0,0.0,0.0,0.0,-1838.0,1,122,0.0,0.0,0,196196.18399999998,83169.9,0.0,14537.7,0.0,0.5,20795.787,248922.75,719,11.2,0.0,10.821428571428571,0.0,0.0
0,Cash loans,F,N,Y,0,90000.0,450000.0,19197.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,24,-1653,Sales staff,2.0,2,2,0.3271978542163903,0.3770846464735382,0.4083588531230431,0.0,0.0,0.0,0.0,-253.0,1,192,0.0,0.0,0,206001.0,0.0,0.0,5313.0,0.0,0.0,8582.52,88966.125,253,15.0,0.0,6.34,-154.39950000000002,0.16666666666666666
1,Cash loans,M,N,N,0,157500.0,152820.0,10341.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,37,-2472,Laborers,2.0,2,2,0.2252317253189157,0.4569313368334253,0.4974688893052743,0.0,0.0,0.0,0.0,-708.0,1,427,0.0,0.0,0,675000.0,557500.5,0.0,18750.015,0.0,0.0,26990.7525,450897.75,475,5.0,0.0,3.789473684210526,-919.4506578947369,0.0
0,Cash loans,F,Y,Y,0,72000.0,382500.0,19530.0,382500.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,31,-566,Core staff,2.0,2,2,0.5878909736270355,0.2861211489725264,0.6092756673894402,3.0,0.0,3.0,0.0,0.0,0,650,0.0,0.0,1,123930.0,0.0,0.0,10800.0,0.0,0.0,16814.042999999998,256348.5,186,18.0,0.02531645569620253,6.854961832061068,-175.63740458015266,0.05555555555555555
0,Cash loans,F,N,Y,0,157500.0,601470.0,30838.5,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,36,-5568,Sales staff,2.0,2,2,0.4789904191647864,0.6385379135527435,0.434733248750173,7.0,0.0,7.0,0.0,-2149.0,1,559,0.0,0.0,0,133200.0,0.0,0.0,0.0,0.0,0.0,13612.66875,170184.2142857143,6,17.5,0.0,4.4603174603174605,-2753.7364285714284,0.0
0,Cash loans,M,Y,N,0,225000.0,157500.0,15705.0,157500.0,Working,Higher education,Single / not married,House / apartment,0.015221,31,-979,Laborers,1.0,2,2,0.189877103367738,0.5608352856835327,0.0790596959945767,0.0,0.0,0.0,0.0,-536.0,1,22,0.0,1651.5900000000001,1,52658.182499999995,40009.035,0.0,1803.3149999999998,0.0,0.5,5630.782499999999,41034.6,20,7.5,0.0,9.866666666666667,0.0,0.0
0,Cash loans,M,Y,Y,0,225000.0,315000.0,15448.5,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,33,-1164,Drivers,2.0,2,2,0.4309527922676301,0.6073584577673519,0.3360615207658242,3.0,1.0,3.0,1.0,-1816.0,1,499,0.0,0.0,1,678600.0,126977.265,0.0,0.0,0.6470588235294118,1.34375,12992.4525,85599.5625,280,10.333333333333334,0.0,2.25,-103.84288043478261,1.3333333333333333
0,Cash loans,M,Y,Y,0,135000.0,107820.0,8343.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,47,-3677,Drivers,2.0,2,2,0.7541500918393139,0.7239124497495558,0.7557400501752248,0.0,0.0,0.0,0.0,-1843.0,0,2639,0.0,0.0,0,450000.0,0.0,0.0,0.0,0.0,0.0,18307.928571428572,438047.35714285716,576,17.285714285714285,0.0,8.645833333333334,0.0,0.0
0,Cash loans,F,Y,N,1,112500.0,495000.0,19179.0,495000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,25,-2606,Sales staff,3.0,2,2,0.2015170070207549,0.7237681991121305,0.4118485559242397,0.0,0.0,0.0,0.0,-1379.0,1,453,0.0,0.0,0,75150.0,0.0,0.0,0.0,0.0,0.0,12420.84375,68950.0,282,10.5,0.0,6.9245283018867925,-358.46915094339624,0.0
1,Cash loans,M,Y,N,1,135000.0,652500.0,31518.0,652500.0,Working,Secondary / secondary special,Married,With parents,0.0145199999999999,33,-3489,Core staff,3.0,2,2,0.2218441247669404,0.5571372080685174,0.7001838506835805,0.0,0.0,0.0,0.0,0.0,1,770,0.0,0.0,1,364500.0,0.0,0.0,0.0,0.0,0.0,12164.67,120466.22727272728,225,13.142857142857142,0.0,13.018867924528301,3678.433301886793,0.0
0,Cash loans,M,N,Y,0,157500.0,604152.0,24088.5,540000.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,58,-5069,Managers,2.0,2,2,0.8657613666134623,0.7081216469309825,0.4794489811780563,0.0,0.0,0.0,0.0,-2007.0,1,1450,0.0,0.0,0,0.0,0.0,0.0,11920.635,0.0,0.0,15004.638,266029.0714285714,70,28.4,0.0,12.736842105263158,0.0,0.0
0,Cash loans,F,N,Y,0,157500.0,188685.0,17433.0,157500.0,Commercial associate,Higher education,Married,Office apartment,0.019101,27,-1336,Sales staff,2.0,2,2,0.3731479728361172,0.6482309225048932,0.7407990879702335,1.0,0.0,1.0,0.0,-2156.0,1,1572,0.0,3564.99,0,34894.8,0.0,0.0,0.0,0.0,0.0,14496.029999999999,182628.0,265,19.142857142857142,0.0,2.8173076923076925,-547.9593750000001,0.0
0,Cash loans,F,N,N,1,180000.0,450000.0,27324.0,450000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.015221,36,-2303,Managers,3.0,2,2,0.52397044486786,0.7182345872872189,0.0975816126874459,4.0,0.0,4.0,0.0,-1191.0,1,201,0.0,0.0,0,469125.0,420138.61875,0.0,14962.48875,0.0,0.0,13027.830000000002,178529.14285714287,201,16.666666666666668,0.0,11.306451612903226,-216.48701612903227,0.0
0,Cash loans,F,Y,N,0,180000.0,314100.0,13963.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,51,-6522,Sales staff,2.0,2,2,0.6624451323464176,0.6978722364843495,0.2405414172860865,4.0,0.0,4.0,0.0,-1823.0,1,249,0.0,491.25,0,170151.99,105776.04,0.0,2749.14,0.0,0.0,12069.849999999999,160498.8,249,13.11111111111111,0.0,5.046357615894039,-1848.7060927152318,0.0
