CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,NB_DOCUMENT,B_DAYS_CREDIT,B_CREDIT_DAY_OVERDUE,B_AMT_CREDIT_MAX_OVERDUE,B_CNT_CREDIT_PROLONG,B_AMT_CREDIT_SUM,B_AMT_CREDIT_SUM_DEBT,B_AMT_CREDIT_SUM_OVERDUE,B_AMT_ANNUITY,BB_MIN_STATUS,BB_MAX_STATUS,PA_AMT_ANNUITY,PA_AMT_CREDIT,PA_DAYS_DECISION,PA_CNT_PAYMENT,CCB_SK_DPD,IP_DUE_DAY_PAYMENT,IP_DIFF_PAYMENT,PCB_SK_DPD_DEF
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,144000.0,296280.0,19800.0,225000.0,0.0096569999999999,25,-2769,3.0,2,2,0.1222695600696334,0.2728550814677288,0.3606125659189888,0.0,0.0,0.0,0.0,-756.0,0,959,0.0,1440.0,0,13500.0,0.0,0.0,1350.0,0.16666666666666666,0.16666666666666666,10564.38,136813.5,756,9.333333333333334,0.0,7.982142857142857,-2666.9466964285716,0.05263157894736842
1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,157500.0,135000.0,14305.5,135000.0,0.018209,35,-1144,3.0,3,3,0.363457864791745,0.4969732603473035,0.1325974952361461,0.0,0.0,0.0,0.0,-663.0,0,227,0.0,8181.495,0,202050.45,146938.5,0.0,20205.045,0.375,0.375,11826.828,195585.3,663,10.8,0.0,0.41304347826086957,-1436.0781521739132,0.55
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,135000.0,270000.0,19201.5,270000.0,0.0228,37,-5554,2.0,2,2,0.4127056999429525,0.5733805533066376,0.4902575124990026,3.0,0.0,3.0,0.0,-2783.0,1,144,0.0,0.0,0,93636.0,33880.5,0.0,10723.5,0.0,0.0,7379.08,74862.5,492,8.777777777777779,0.0,5.394444444444445,0.0,0.0
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,94500.0,180000.0,18441.0,180000.0,0.015221,52,-2667,2.0,2,2,0.7405684938237497,0.1476985805773191,0.2807895743848605,3.0,0.0,3.0,0.0,-1436.0,1,94,0.0,0.0,0,90000.0,74025.0,0.0,9000.0,0.0,0.0,19471.732500000002,216623.25,257,11.666666666666666,0.4375,19.341463414634145,-1.5914634146341464,0.0
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,99000.0,780844.5,39996.0,621000.0,0.035792,50,-3231,3.0,2,2,0.7213342705402043,0.7532902888884158,0.1061556230153924,0.0,0.0,0.0,0.0,-2564.0,1,598,0.0,0.0,0,173250.0,0.0,0.0,17325.0,0.0,0.0,13342.095000000001,87332.4,208,6.0,0.0,7.571428571428571,-793.4850000000002,0.0
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,247500.0,764469.0,48987.0,652500.0,0.04622,27,-2854,1.0,1,1,0.1535147412355436,0.7380871035497596,0.5989262182569273,1.0,0.0,1.0,0.0,0.0,1,305,0.0,0.0,0,900000.0,825250.41,0.0,24097.5,0.0,0.0,7492.23,121581.0,697,3.0,0.0,1.9027777777777777,0.0,0.0
1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,247500.0,439740.0,21285.0,315000.0,0.0196889999999999,32,-431,3.0,2,2,0.4992426220695533,0.6839578413932288,0.5334816299804352,1.0,1.0,1.0,1.0,-2.0,1,1038,0.0,27.0,0,1046250.0,226786.5,0.0,25456.5,0.0,0.018867924528301886,10704.4425,171709.5,473,30.0,0.0,4.466216216216216,1428.0369932432434,0.0
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,193500.0,429763.5,34083.0,351000.0,0.025164,29,-1596,2.0,2,2,0.2542594651077597,0.6238686713083913,0.3996756156233169,4.0,0.0,4.0,0.0,-727.0,1,1474,0.0,0.0,0,4.5,0.0,0.0,0.45,0.0,0.0,7346.452499999999,50337.9,259,7.0,0.0,12.9375,0.0,0.0
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,225000.0,247500.0,12766.5,247500.0,0.028663,33,-5168,2.0,2,2,0.3411349397050553,0.3167832763782125,0.3979463219016906,0.0,0.0,0.0,0.0,-1078.0,1,1030,0.0,0.0,0,2475247.5,1953400.095,0.0,58099.5,0.0,0.0,8259.3975,126191.25,457,14.0,0.0,6.0,0.0,0.0
1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,360000.0,487192.5,25006.5,364500.0,0.022625,48,-2121,3.0,2,2,0.4625647470154745,0.6087447391503361,0.1008037063175332,0.0,0.0,0.0,0.0,-1270.0,0,271,0.0,6051.015,0,73298.745,37404.0,0.0,6106.5,0.125,0.125,21884.3025,247851.0,203,21.0,0.0,8.527777777777779,1981.97,0.10810810810810811
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,292500.0,365359.5,43488.0,328500.0,0.035792,28,-969,1.0,2,2,0.4483309328573199,0.6935671050203945,0.4258928980051529,1.0,0.0,1.0,0.0,-1025.0,1,752,0.0,7980.705,0,42750.0,40644.0,0.0,6525.0,0.0,0.04,23597.853750000002,261083.7,214,16.5,0.21875,4.68,0.0,0.0
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,135000.0,99504.0,11250.0,90000.0,0.031329,42,-724,3.0,2,2,0.4975763925347209,0.6515943059778407,0.4048783643353997,0.0,0.0,0.0,0.0,-3256.0,1,1274,0.0,7259.985000000001,0,540000.0,263119.725,0.0,10760.535,0.047619047619047616,0.12195121951219512,14048.080714285714,192163.5,35,16.285714285714285,0.020833333333333332,6.12,0.0,0.0
0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,153000.0,361998.0,18612.0,292500.0,0.018634,48,-10034,1.0,2,2,0.4152812269709412,0.616652800734061,0.6413682574954046,3.0,0.0,3.0,0.0,-1907.0,1,1908,0.0,0.0,0,468000.0,357006.24,0.0,22950.0,0.0,0.0,9501.885,162997.5,2105,6.0,0.0,3.222972972972973,0.0,0.0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,360000.0,257391.0,30546.0,238500.0,0.00702,37,-1473,1.0,2,2,0.7348456558517584,0.6653478111291469,0.3201633668633456,2.0,0.0,2.0,0.0,-308.0,1,169,0.0,0.0,0,464782.5,281974.5,0.0,42745.5,0.0,0.0,17207.631,85929.1875,308,11.2,0.0,7.8307692307692305,-1131.0300000000002,0.0
0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,337500.0,450000.0,47254.5,450000.0,0.030755,46,-457,1.0,2,2,0.4237752960801049,0.6689993168767994,0.2498850627504553,1.0,0.0,1.0,0.0,-1319.0,1,570,0.0,8199.18,0,230850.0,127374.0,0.0,18547.995,0.09090909090909091,0.375,14418.4365,182497.125,210,11.2,0.0,4.991803278688525,-481.69954918032795,0.04285714285714286
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,225000.0,225000.0,16371.0,225000.0,0.028663,52,-2051,2.0,2,2,0.5612998691562103,0.6406147522474439,0.1176137317080569,2.0,0.0,2.0,0.0,-1218.0,1,252,0.0,0.0,0,900000.0,781038.0,0.0,25000.02,0.0,0.0,19249.335,173114.26363636364,164,22.5,0.0,5.5,0.0,0.0
0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,157500.0,180000.0,19030.5,180000.0,0.010032,37,-4031,2.0,2,2,0.4087499157779174,0.6303729461490629,0.524496446363472,10.0,0.0,9.0,0.0,-178.0,1,66,0.0,0.0,0,213750.0,123750.0,0.0,15875.01,0.0,0.0,7481.9418749999995,68649.75,27,11.125,0.0,3.024793388429752,0.0,0.0
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,157500.0,52128.0,5602.5,45000.0,0.0096569999999999,54,-1261,2.0,2,2,0.5650836188037266,0.3571614669493385,0.3296550543128238,0.0,0.0,0.0,0.0,-413.0,1,33,0.0,0.0,0,50346.18,50346.18,0.0,5868.0,0.0,0.0,14052.644999999999,99326.25,184,7.333333333333333,0.0,6.705882352941177,-4581.590294117647,0.0
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,270000.0,364428.0,13869.0,238500.0,0.010032,49,-9683,1.0,2,2,0.7352691392181556,0.5795950151900604,0.434733248750173,2.0,0.0,2.0,0.0,0.0,0,906,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18153.05625,160903.8,213,8.0,0.0,5.0508474576271185,-4.500762711864407,0.0
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,202500.0,167076.0,15453.0,135000.0,0.00823,37,-2580,2.0,2,2,0.3250803379903268,0.1820736563289032,0.1411151004466126,0.0,0.0,0.0,0.0,-1236.0,1,315,0.0,2700.0,0,13500.0,12541.5,0.0,1350.0,0.14285714285714285,0.14285714285714285,15566.88375,168761.7,569,9.0,0.0,2.1272727272727274,-1345.586727272727,0.0
1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,495000.0,288000.0,30370.5,288000.0,0.015221,37,-5042,4.0,2,2,0.4553104914233842,0.2969236001703138,0.622922000268356,0.0,0.0,0.0,0.0,-272.0,1,784,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32112.160714285714,522622.8,584,18.0,0.0,11.470588235294118,-31.071176470588238,0.0
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,202500.0,291915.0,18783.0,252000.0,0.010643,38,-1772,2.0,2,2,0.4952561441071794,0.6598725894156448,0.4083588531230431,1.0,0.0,1.0,0.0,-726.0,1,783,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8925.525,104546.7,304,16.0,0.0,37.08,1648.71,0.0
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,81000.0,190764.0,12321.0,157500.0,0.025164,54,-6932,2.0,2,2,0.8075376987416811,0.3486424771558207,0.3689687382528466,7.0,0.0,7.0,0.0,-250.0,1,460,0.0,0.0,0,175500.0,172641.9375,0.0,9000.0,0.0,0.0,17084.997,264353.625,112,22.8,0.021052631578947368,5.3,-199.1832,0.0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,135000.0,450000.0,16965.0,450000.0,0.026392,51,-11978,2.0,2,2,0.8040783411843091,0.7419031389301818,0.2301588968634147,1.0,0.0,1.0,0.0,-2031.0,1,699,0.0,23786.37,0,2020500.0,1546217.1,0.0,59347.89,0.045454545454545456,0.045454545454545456,25061.561999999998,422586.0,900,20.4,0.0,5.415254237288136,-3351.1061440677972,0.358974358974359
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,162000.0,447453.0,24273.0,373500.0,0.00823,38,-749,2.0,2,2,0.6927349998419533,0.480844327814831,0.2692857999073816,1.0,0.0,1.0,0.0,-1207.0,1,177,0.0,0.0,0,22500.0,12397.5,0.0,2250.0,0.0,0.0,16369.387500000003,142792.875,312,9.0,0.0,5.7,6044.1309,0.0
1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,247500.0,820453.5,42021.0,652500.0,0.010032,41,-7647,4.0,2,2,0.3337851316260699,0.3278158901057577,0.7738956942145427,0.0,0.0,0.0,0.0,-814.0,1,1108,0.0,0.0,0,1702701.0,510642.0,0.0,43150.5,0.0,0.0,14430.555,144785.45454545456,19,14.0,0.0,35.04255319148936,9028.72340425532,0.0
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,112500.0,790830.0,57676.5,675000.0,0.009175,34,-986,4.0,2,2,0.3776019244657207,0.1262669105488927,0.1528662291550415,0.0,0.0,0.0,0.0,-2233.0,1,424,0.0,2873.4075,0,590912.5725,471912.75,0.0,13039.244999999999,0.0,0.05,22613.147999999997,391682.86363636365,85,29.2,0.125,5.5,-215.69350609756097,0.0
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,599778.0,30753.0,477000.0,0.008068,42,-1085,2.0,3,3,0.6057239068416528,0.2042860185328189,0.4830501881366946,0.0,0.0,0.0,0.0,-499.0,1,109,0.0,0.0,0,195019.38,157963.5,0.0,9537.75,0.0,0.0,7690.2300000000005,39329.25,22,7.333333333333333,0.0,8.404255319148936,0.0,0.0
1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,292500.0,468000.0,31275.0,468000.0,0.006207,31,-2709,2.0,2,2,0.6357760143787591,0.4234808363713776,0.3474182272002641,1.0,0.0,1.0,0.0,-71.0,1,737,0.0,0.0,0,90000.0,0.0,0.0,9000.0,0.0,0.0,22909.727999999996,354533.5714285714,19,21.866666666666667,0.0,14.012820512820513,10913.167500000001,0.0
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,157500.0,157500.0,16960.5,157500.0,0.01885,26,-982,1.0,2,2,0.4524007777458414,0.623812224540433,0.2127563054543414,10.0,1.0,10.0,1.0,-708.0,0,283,0.0,0.0,0,117409.5,80590.5,0.0,11740.95,0.0,0.0,10605.219545454545,112228.61538461539,179,12.363636363636363,0.0,5.8875,-284.4624375,0.0
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,135000.0,1009368.0,48559.5,886500.0,0.035792,23,-217,2.0,2,2,0.3736588205716204,0.6529087031195846,0.5388627065779676,0.0,0.0,0.0,0.0,-874.0,1,15,0.0,0.0,0,38013.3,38013.3,0.0,4223.7,0.0,0.0,28457.265,192314.25,350,5.333333333333333,0.0,7.333333333333333,-6346.85,0.0
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,270000.0,292500.0,15997.5,292500.0,0.014464,39,-1129,2.0,2,2,0.3219907704158156,0.6430528349488557,0.6263042766749393,0.0,0.0,0.0,0.0,-266.0,1,932,0.0,0.0,0,450000.0,274131.0,0.0,11402.595,0.0,0.0,11348.745,115446.375,453,10.0,0.0,4.488372093023256,-358.32767441860466,0.0
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450000.0,376920.0,19372.5,270000.0,0.014464,55,-400,2.0,2,2,0.7113738314659688,0.3980606807565938,0.1342654235549427,2.0,0.0,2.0,0.0,-1064.0,0,16,0.0,4778.849999999999,0,648104.28,583286.97,0.0,36467.115,0.0,0.3333333333333333,42144.39,628560.0,377,24.0,0.0,2.3518518518518516,762.4191666666666,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90000.0,735804.0,27868.5,607500.0,0.020713,39,-7759,3.0,3,3,0.4626262773115768,0.4977495377466457,0.4722533429586386,0.0,0.0,0.0,0.0,-503.0,1,346,0.0,0.0,0,900000.0,774225.0,0.0,18751.5,0.0,0.0,5851.905,58032.0,209,6.666666666666667,0.0,13.090909090909092,0.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,112500.0,320040.0,13450.5,225000.0,0.002506,49,-1896,2.0,2,2,0.4833244282068192,0.3171146678122345,0.2678689358444539,3.0,2.0,3.0,2.0,-299.0,1,1042,0.0,8484.75,0,143563.5,120345.75,0.0,13792.5,0.0,0.029411764705882353,14984.4375,89764.875,299,3.0,2.8,3.1666666666666665,-566.78625,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,130500.0,407520.0,32197.5,360000.0,0.00733,38,-1180,2.0,2,2,0.1351757811309515,0.6245560251090972,0.180887977767074,0.0,0.0,0.0,0.0,-1013.0,1,26,0.0,0.0,0,112914.0,95323.89,0.0,16936.5,0.0,0.0,12507.51375,246188.7,191,27.5,0.0,3.8125,0.0,0.0
1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,135000.0,144000.0,7348.5,144000.0,0.00702,26,-2790,3.0,2,2,0.0378547456127779,0.4775425954601508,0.4258928980051529,2.0,1.0,2.0,1.0,-600.0,1,187,0.0,0.0,0,192141.0,157333.5,0.0,7686.0,0.0,0.0,7367.6624999999985,47850.394499999995,48,10.0,1.4444444444444444,7.954022988505747,123.27413793103449,0.0
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,225000.0,180000.0,9319.5,180000.0,0.008019,43,-411,2.0,2,2,0.4223815035753424,0.4499782091582238,0.6642482627052363,5.0,0.0,5.0,0.0,-3515.0,1,424,0.0,849.6675,0,237006.0,192263.13,0.0,9012.6,0.0,0.3333333333333333,20481.1875,176256.0,5,18.0,0.0,4.642857142857143,4692.636160714285,0.0
1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,135000.0,225000.0,9909.0,225000.0,0.018209,44,-5640,1.0,3,3,0.3245530387613504,0.3393998818513177,0.6144143775673561,0.0,0.0,0.0,0.0,-1604.0,1,1417,0.0,0.0,0,45000.0,36180.0,0.0,4500.0,0.0,0.0,5246.736428571428,39389.625,510,8.285714285714286,0.0,6.29126213592233,-105.93043689320389,0.06349206349206349
0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,112500.0,247500.0,15948.0,247500.0,0.026392,35,-1337,4.0,2,2,0.701310400176159,0.5550697522395955,0.4596904504249018,1.0,0.0,1.0,0.0,-1742.0,1,165,0.0,0.0,0,42120.0,27036.0,0.0,4212.0,0.0,0.0,8614.5075,126601.65000000001,165,21.0,0.0,13.27027027027027,-148.23000000000002,0.0
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,225000.0,900000.0,34060.5,900000.0,0.072508,36,-3547,4.0,1,1,0.7488064327402996,0.6424603279668485,0.7106743858828587,0.0,0.0,0.0,0.0,-2047.0,1,1062,0.0,0.0,0,1350000.0,752866.515,0.0,33916.5,0.0,0.0,14221.93,98117.59090909091,355,8.222222222222221,0.0,8.968253968253968,714.2857142857143,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,1011955.5,42876.0,904500.0,0.035792,52,-2541,2.0,2,2,0.6216531286373386,0.7060563904314139,0.7238369900414456,0.0,0.0,0.0,0.0,-498.0,1,533,0.0,0.0,0,900000.0,524970.0,0.0,29032.245,0.0,0.0,13190.1435,256999.95,23,13.2,0.0,8.019867549668874,-68.1317880794702,0.0
0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,67500.0,202500.0,21393.0,202500.0,0.026392,35,-1386,3.0,2,2,0.3150680211224205,0.6969770095884313,0.5388627065779676,0.0,0.0,0.0,0.0,-430.0,1,252,0.0,0.0,0,64176.075,0.0,0.0,6417.63,0.0,0.0,10726.199999999999,106840.5,288,6.666666666666667,0.0,13.85,-164.08350000000002,0.0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3,112500.0,364428.0,15448.5,238500.0,0.0196889999999999,39,-3959,5.0,2,2,0.3717327325433855,0.4834596281088239,0.6512602186973006,7.0,0.0,7.0,0.0,-1420.0,1,232,0.0,0.0,0,338850.0,151323.9525,0.0,17084.9925,0.0,0.0,8266.751999999999,111885.3,677,13.6,0.0,6.132743362831858,-706.3677876106194,0.0
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,189000.0,301464.0,22068.0,238500.0,0.025164,31,-1618,3.0,2,2,0.1492127318986149,0.3171572887524598,0.2721336844147212,11.0,2.0,11.0,1.0,-176.0,1,261,0.0,0.0,0,19795.5,4185.0,0.0,1979.235,0.0,0.0,3731.0099999999998,29301.149999999998,176,9.333333333333334,0.0,10.34375,-162.58218749999997,0.0
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,225000.0,543037.5,43033.5,463500.0,0.020246,27,-652,2.0,3,3,0.3330464502189072,0.1195268689716463,0.2910973802776635,0.0,0.0,0.0,0.0,-518.0,1,43,0.0,0.0,0,45000.0,45000.0,0.0,72000.0,0.0,0.0,7257.81,39945.0,53,6.0,0.0,0.5652173913043478,0.0,0.0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,135000.0,452844.0,23251.5,378000.0,0.010147,34,-2667,3.0,2,2,0.6964814237612379,0.4589289090007746,0.1027820144199289,0.0,0.0,0.0,0.0,0.0,1,233,0.0,2092.5,0,425925.0,342261.0,0.0,33075.0,0.0,0.14285714285714285,3698.5725,64734.75,497,12.0,0.0,38.5625,0.0,0.0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,211500.0,315000.0,16083.0,315000.0,0.00712,55,-1100,2.0,2,2,0.6012968962455429,0.493431053012265,0.4650692149562261,0.0,0.0,0.0,0.0,-1764.0,1,274,0.0,0.0,0,99427.5,36310.5,0.0,8285.625,0.0,0.0,13634.564999999999,233864.0,166,24.22222222222222,0.010526315789473684,6.7639344262295085,-474.75944262295076,0.08333333333333333
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,157500.0,695929.5,46638.0,594000.0,0.01885,55,-1066,2.0,2,2,0.8340749019711139,0.6909303046999612,0.3046721837533529,2.0,1.0,2.0,1.0,-1896.0,1,76,0.0,0.0,0,268860.22199999995,215490.78900000002,0.0,14895.432,0.0,0.0,16092.053437499999,162948.11282608696,76,15.75,0.0,7.352713178294573,632.3783720930232,0.030534351145038167
1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,270000.0,497520.0,39307.5,450000.0,0.015221,28,-2137,1.0,2,2,0.1879821366492009,0.1663589439320126,0.1428725230413196,1.0,0.0,1.0,0.0,-807.0,1,74,0.0,0.0,0,106949.655,90531.0,0.0,10694.97,0.0,0.0,30012.2775,351193.5,73,10.5,0.0,6.32051282051282,-1717.4515384615386,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,62437.5,291915.0,23193.0,252000.0,0.020246,38,-77,2.0,3,3,0.2213927697187092,0.3985847629626431,0.5424451438613613,1.0,0.0,1.0,0.0,-1709.0,1,48,0.0,0.0,0,24750.0,12195.0,0.0,12879.0,0.0,0.0,14695.858636363635,206072.18181818182,534,13.090909090909092,0.0,3.256198347107438,-3987.424710743802,0.3815789473684211
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,162000.0,398160.0,31585.5,315000.0,0.002506,53,-199,1.0,2,2,0.395506570037667,0.7383533374325929,0.2055981385493208,3.0,0.0,3.0,0.0,-485.0,1,240,0.0,0.0,0,194760.0,128776.5,0.0,10819.98,0.0,0.0,16896.037500000002,122312.0,15,6.666666666666667,0.0,4.595238095238095,287.83607142857136,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,90000.0,167076.0,12622.5,135000.0,0.025164,53,-4003,2.0,2,2,0.8253616842067752,0.620723104407776,0.5919766183185521,0.0,0.0,0.0,0.0,-508.0,1,1258,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14222.9025,64178.1,508,6.0,0.0,6.615384615384615,2633.6734615384607,0.0
1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,112500.0,360000.0,19530.0,360000.0,0.005084,29,-191,3.0,2,2,0.149015339343935,0.5057692023383015,0.3328505641648731,0.0,0.0,0.0,0.0,-440.0,0,68,0.0,0.0,0,47848.5,40644.0,0.0,6835.5,0.0,0.0,3301.29,22056.0,85,3.0,0.0,8.833333333333334,0.0,0.0
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,136260.0,9913.5,112500.0,0.0228,28,-167,2.0,2,2,0.3158430072692422,0.3051316821778067,0.4776491548517548,12.0,0.0,12.0,0.0,-42.0,1,156,0.0,2076.57,0,109125.0,100089.98999999999,0.0,5635.6425,0.0,0.022727272727272728,10001.41875,207607.5,42,25.5,0.0,9.066666666666666,0.0,0.0
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,211500.0,813384.0,26370.0,643500.0,0.031329,34,-632,2.0,2,2,0.2251684884629889,0.7101333381279933,0.4776491548517548,0.0,0.0,0.0,0.0,0.0,1,83,0.0,0.0,0,450000.0,388676.385,0.0,117564.75,0.0,0.0,11035.305,152893.5,320,24.0,0.010416666666666666,3.2030075187969924,0.0,0.0
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,247500.0,104256.0,11074.5,90000.0,0.04622,37,-3529,3.0,1,1,0.7351435165646275,0.7866531265266643,0.3062022983135042,0.0,0.0,0.0,0.0,-2694.0,1,188,0.0,0.0,0,222922.5,149404.665,0.0,17800.89,0.0,0.0,16563.3525,108389.25,188,8.0,0.0,22.0,0.0,0.0
1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,180000.0,315000.0,33075.0,315000.0,0.006233,50,-1209,2.0,2,2,0.37712215344654,0.724947061315792,0.0861616623809292,0.0,0.0,0.0,0.0,-3132.0,1,215,0.0,1206.2025,0,40983.75,20374.695,0.0,3750.75,0.0,0.125,3487.9275,62815.5,738,3.0,0.08421052631578947,3.125,-140.625,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,157500.0,473742.0,30406.5,418500.0,0.035792,50,-10987,2.0,2,2,0.8202898251146321,0.4481387608907105,0.4578995512067301,4.0,0.0,4.0,0.0,0.0,1,186,0.0,0.0,0,22500.0,0.0,0.0,2250.0,0.0,0.0,29317.44,427327.5,212,17.0,0.0,7.918367346938775,-302.6112244897959,0.0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,382500.0,479700.0,46858.5,450000.0,0.04622,41,-1837,1.0,1,1,0.7147468611520559,0.7396271411143248,0.4596904504249018,2.0,0.0,2.0,0.0,-489.0,1,1967,0.0,0.0,0,578250.0,578250.0,0.0,57825.0,0.0,0.0,13071.195,87102.0,489,3.0,0.0,3.782608695652174,-888.5504347826087,0.0
0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,270000.0,790830.0,57676.5,675000.0,0.04622,33,-147,3.0,1,1,0.5509968053878513,0.7004066617288693,0.172495466777331,2.0,0.0,2.0,0.0,-1430.0,1,611,0.0,10107.9,0,616500.0,450941.445,0.0,26010.0,0.045454545454545456,0.1,11693.880000000001,73048.15384615384,300,8.6,0.0,9.408163265306122,78.01714285714286,0.12
